date,home_team,away_team,home_points,away_points,home_moneyline,away_moneyline,spread_close
2021-01-05,Brooklyn Nets,Utah Jazz,130,96,160.0,-180.0,4.5
2021-01-05,Memphis Grizzlies,Los Angeles Lakers,92,94,380.0,-460.0,9.5
2021-01-05,Denver Nuggets,Minnesota Timberwolves,123,116,-650.0,475.0,-10.5
2021-01-05,LA Clippers,San Antonio Spurs,113,116,-310.0,260.0,-7.0
2021-01-05,Portland Trail Blazers,Chicago Bulls,108,111,-450.0,375.0,-9.5
2021-01-06,Indiana Pacers,Houston Rockets,114,107,-145.0,125.0,-3.0
2021-01-06,Orlando Magic,Cleveland Cavaliers,105,94,-210.0,180.0,-5.0
2021-01-06,Philadelphia 76ers,Washington Wizards,141,136,-260.0,220.0,-6.5
2021-01-06,Atlanta Hawks,Charlotte Hornets,94,102,-250.0,210.0,-6.0
2021-01-06,Miami Heat,Boston Celtics,105,107,-140.0,120.0,-2.5
2021-01-06,New York Knicks,Utah Jazz,112,100,260.0,-310.0,8.0
2021-01-06,Milwaukee Bucks,Detroit Pistons,130,115,-1000.0,650.0,-11.5
2021-01-06,New Orleans Pelicans,Oklahoma City Thunder,110,111,-330.0,270.0,-8.0
2021-01-06,Phoenix Suns,Toronto Raptors,123,115,-150.0,130.0,-3.0
2021-01-06,Golden State Warriors,LA Clippers,101,108,180.0,-210.0,5.0
2021-01-06,Sacramento Kings,Chicago Bulls,128,124,-300.0,250.0,-6.5
2021-01-07,Brooklyn Nets,Philadelphia 76ers,122,109,160.0,-180.0,4.0
2021-01-07,Memphis Grizzlies,Cleveland Cavaliers,90,94,-240.0,200.0,-6.0
2021-01-07,Denver Nuggets,Dallas Mavericks,117,124,-145.0,125.0,-2.5
2021-01-07,Los Angeles Lakers,San Antonio Spurs,109,118,-400.0,330.0,-8.5
2021-01-07,Portland Trail Blazers,Minnesota Timberwolves,135,117,-500.0,400.0,-10.0
2021-01-08,Detroit Pistons,Phoenix Suns,110,105,270.0,-330.0,8.0
2021-01-08,Boston Celtics,Washington Wizards,116,107,-175.0,155.0,-3.5
2021-01-08,New York Knicks,Oklahoma City Thunder,89,101,-150.0,130.0,-3.0
2021-01-08,New Orleans Pelicans,Charlotte Hornets,110,118,-270.0,230.0,-7.5
2021-01-08,Houston Rockets,Orlando Magic,132,90,-280.0,240.0,-7.0
2021-01-08,Memphis Grizzlies,Brooklyn Nets,115,110,-110.0,-110.0,0.0
2021-01-08,Milwaukee Bucks,Utah Jazz,118,131,-240.0,200.0,-6.0
2021-01-08,Golden State Warriors,LA Clippers,115,105,210.0,-250.0,6.5
2021-01-08,Los Angeles Lakers,Chicago Bulls,117,115,-420.0,350.0,-8.5
2021-01-08,Sacramento Kings,Toronto Raptors,123,144,100.0,-120.0,1.0
2021-01-09,Philadelphia 76ers,Denver Nuggets,103,115,700.0,-1100.0,13.5
2021-01-09,Charlotte Hornets,Atlanta Hawks,113,105,175.0,-200.0,5.0
2021-01-09,Indiana Pacers,Phoenix Suns,117,125,-150.0,130.0,-3.0
2021-01-09,Washington Wizards,Miami Heat,124,128,500.0,-700.0,10.5
2021-01-09,Milwaukee Bucks,Cleveland Cavaliers,100,90,-420.0,350.0,-8.5
2021-01-09,Minnesota Timberwolves,San Antonio Spurs,122,125,140.0,-160.0,3.5
2021-01-09,Dallas Mavericks,Orlando Magic,112,98,-260.0,220.0,-6.5
2021-01-09,Sacramento Kings,Portland Trail Blazers,99,125,180.0,-210.0,5.5
2021-01-10,Detroit Pistons,Utah Jazz,86,96,330.0,-400.0,8.5
2021-01-10,LA Clippers,Chicago Bulls,130,127,-1000.0,650.0,-12.0
2021-01-10,Brooklyn Nets,Oklahoma City Thunder,116,129,-350.0,290.0,-8.0
2021-01-10,New York Knicks,Denver Nuggets,89,114,190.0,-220.0,5.5
2021-05-09,Boston Celtics,Miami Heat,124,130,-110.0,-110.0,0.0
2021-01-10,Houston Rockets,Los Angeles Lakers,102,120,160.0,-180.0,4.0
2021-01-10,Minnesota Timberwolves,San Antonio Spurs,96,88,165.0,-185.0,4.5
2021-01-10,Golden State Warriors,Toronto Raptors,106,105,130.0,-150.0,3.0
2021-01-11,Charlotte Hornets,New York Knicks,109,88,-190.0,170.0,-5.0
2021-01-11,Cleveland Cavaliers,Memphis Grizzlies,91,101,115.0,-135.0,2.0
2021-01-11,Orlando Magic,Milwaukee Bucks,99,121,400.0,-500.0,10.0
2021-01-11,Washington Wizards,Phoenix Suns,128,107,210.0,-250.0,6.0
2021-01-11,Atlanta Hawks,Philadelphia 76ers,112,94,-240.0,200.0,-6.0
2021-05-12,Dallas Mavericks,New Orleans Pelicans,125,107,-470.0,385.0,-9.5
2021-01-11,Portland Trail Blazers,Toronto Raptors,112,111,-200.0,175.0,-4.5
2021-01-11,Sacramento Kings,Indiana Pacers,127,122,150.0,-170.0,3.5
2021-01-12,Philadelphia 76ers,Miami Heat,137,134,-380.0,320.0,-8.5
2021-01-12,Brooklyn Nets,Denver Nuggets,122,116,-130.0,110.0,-1.5
2021-01-12,Cleveland Cavaliers,Utah Jazz,87,117,650.0,-1000.0,12.5
2021-05-07,Chicago Bulls,Boston Celtics,121,99,155.0,-175.0,4.0
2021-01-12,Houston Rockets,Los Angeles Lakers,100,117,150.0,-170.0,5.0
2021-01-12,Oklahoma City Thunder,San Antonio Spurs,102,112,115.0,-135.0,2.0
2021-01-12,Golden State Warriors,Indiana Pacers,95,104,-155.0,135.0,-3.5
2021-01-13,Charlotte Hornets,Dallas Mavericks,93,104,130.0,-150.0,3.0
2021-01-13,Detroit Pistons,Milwaukee Bucks,101,110,450.0,-600.0,10.5
2021-03-18,Washington Wizards,Utah Jazz,131,122,500.0,-700.0,10.5
2021-03-21,Boston Celtics,Orlando Magic,112,96,-370.0,310.0,-9.0
2021-01-13,New York Knicks,Brooklyn Nets,109,116,125.0,-145.0,3.0
2021-01-13,Minnesota Timberwolves,Memphis Grizzlies,107,118,-145.0,125.0,-2.0
2021-01-13,Oklahoma City Thunder,Los Angeles Lakers,99,128,450.0,-600.0,10.5
2021-03-30,Phoenix Suns,Atlanta Hawks,117,110,-220.0,190.0,-5.5
2021-01-13,LA Clippers,New Orleans Pelicans,111,106,-650.0,475.0,-11.0
2021-01-13,Sacramento Kings,Portland Trail Blazers,126,132,175.0,-200.0,5.0
2021-01-14,Philadelphia 76ers,Miami Heat,125,108,-360.0,300.0,-7.0
2021-01-14,Toronto Raptors,Charlotte Hornets,111,108,-550.0,425.0,-10.5
2021-01-14,San Antonio Spurs,Houston Rockets,105,109,-300.0,250.0,-7.0
2021-01-14,Denver Nuggets,Golden State Warriors,114,104,-190.0,170.0,-4.5
2021-01-14,Portland Trail Blazers,Indiana Pacers,87,111,-140.0,120.0,-3.0
2021-04-01,Detroit Pistons,Washington Wizards,120,91,-105.0,-115.0,1.0
2021-01-15,Boston Celtics,Orlando Magic,124,97,-180.0,160.0,-4.0
2021-01-15,Cleveland Cavaliers,New York Knicks,106,103,120.0,-140.0,2.0
2021-01-15,Milwaukee Bucks,Dallas Mavericks,112,109,-310.0,260.0,-8.0
2021-05-05,Minnesota Timberwolves,Memphis Grizzlies,135,139,140.0,-160.0,3.5
2021-01-15,Oklahoma City Thunder,Chicago Bulls,127,125,110.0,-130.0,2.0
2021-03-04,Phoenix Suns,Golden State Warriors,120,98,-800.0,550.0,-12.5
2021-01-15,Utah Jazz,Atlanta Hawks,116,92,-240.0,200.0,-6.5
2021-01-15,Los Angeles Lakers,New Orleans Pelicans,112,95,-420.0,350.0,-8.5
2021-01-15,Sacramento Kings,LA Clippers,100,138,250.0,-300.0,6.5
2021-01-16,San Antonio Spurs,Houston Rockets,103,91,-310.0,260.0,-7.0
2021-01-16,Brooklyn Nets,Orlando Magic,122,115,-450.0,375.0,-9.0
2021-01-16,Toronto Raptors,Charlotte Hornets,116,113,-270.0,230.0,-6.5
2021-01-16,Miami Heat,Detroit Pistons,100,120,-230.0,195.0,-5.5
2021-01-16,Memphis Grizzlies,Philadelphia 76ers,106,104,-130.0,110.0,-2.0
2021-03-13,Phoenix Suns,Indiana Pacers,111,122,-300.0,250.0,-7.0
2021-01-16,Portland Trail Blazers,Atlanta Hawks,112,106,-190.0,170.0,-5.0
2021-01-17,Boston Celtics,New York Knicks,75,105,-310.0,260.0,-7.0
2021-04-25,Washington Wizards,Cleveland Cavaliers,119,110,-330.0,270.0,-7.5
2021-01-17,Dallas Mavericks,Chicago Bulls,101,117,-265.0,225.0,-6.5
2021-04-10,Oklahoma City Thunder,Philadelphia 76ers,93,117,450.0,-600.0,10.0
2021-01-17,Denver Nuggets,Utah Jazz,105,109,110.0,-130.0,1.5
2021-01-17,Sacramento Kings,New Orleans Pelicans,123,128,125.0,-145.0,2.5
2021-01-17,LA Clippers,Indiana Pacers,129,96,-360.0,300.0,-8.0
2021-01-18,New York Knicks,Orlando Magic,91,84,110.0,-130.0,2.5
2021-05-14,Washington Wizards,Cleveland Cavaliers,120,105,-480.0,390.0,-9.0
2021-01-18,Atlanta Hawks,Minnesota Timberwolves,108,97,-300.0,250.0,-7.0
2021-01-18,Miami Heat,Detroit Pistons,113,107,-250.0,210.0,-6.0
2021-01-18,Portland Trail Blazers,San Antonio Spurs,104,125,105.0,-125.0,1.5
2021-01-18,Memphis Grizzlies,Phoenix Suns,108,104,175.0,-200.0,5.5
2021-01-18,Brooklyn Nets,Milwaukee Bucks,125,123,155.0,-175.0,4.0
2021-01-18,Toronto Raptors,Dallas Mavericks,116,93,-155.0,135.0,-3.0
2021-01-18,Chicago Bulls,Houston Rockets,125,120,110.0,-130.0,2.0
2021-01-18,Los Angeles Lakers,Golden State Warriors,113,115,-450.0,375.0,-9.0
2021-01-19,Denver Nuggets,Oklahoma City Thunder,119,101,-500.0,400.0,-10.5
2021-01-19,Utah Jazz,New Orleans Pelicans,118,102,-250.0,210.0,-6.5
2021-02-07,Charlotte Hornets,Washington Wizards,119,97,105.0,-125.0,1.0
2021-01-20,Cleveland Cavaliers,Brooklyn Nets,147,135,450.0,-600.0,10.5
2021-01-20,Indiana Pacers,Dallas Mavericks,112,124,120.0,-140.0,2.5
2021-01-20,Philadelphia 76ers,Boston Celtics,117,109,-200.0,175.0,-4.5
2021-01-20,Atlanta Hawks,Detroit Pistons,123,115,-190.0,170.0,-4.5
2021-01-20,Toronto Raptors,Miami Heat,102,111,-175.0,155.0,-4.0
2021-01-20,Minnesota Timberwolves,Orlando Magic,96,97,160.0,-180.0,4.0
2021-01-20,Houston Rockets,Phoenix Suns,103,109,190.0,-220.0,5.5
2021-01-20,Golden State Warriors,San Antonio Spurs,121,99,-120.0,100.0,-1.0
2021-01-20,LA Clippers,Sacramento Kings,115,96,-650.0,475.0,-11.0
2021-04-23,Portland Trail Blazers,Memphis Grizzlies,128,130,-175.0,155.0,-4.0
2021-01-21,Milwaukee Bucks,Los Angeles Lakers,106,113,-120.0,100.0,-1.5
2021-01-21,Utah Jazz,New Orleans Pelicans,129,118,-280.0,240.0,-7.0
2021-01-21,Golden State Warriors,New York Knicks,104,119,-210.0,180.0,-5.0
2021-01-22,Charlotte Hornets,Chicago Bulls,110,123,-155.0,135.0,-3.0
2021-01-22,Detroit Pistons,Houston Rockets,102,103,-145.0,125.0,-3.0
2021-01-22,Indiana Pacers,Orlando Magic,120,118,-190.0,170.0,-5.0
2021-01-22,Cleveland Cavaliers,Brooklyn Nets,125,113,220.0,-260.0,6.0
2021-01-22,Philadelphia 76ers,Boston Celtics,122,110,-180.0,160.0,-4.5
2021-01-22,Toronto Raptors,Miami Heat,101,81,-135.0,115.0,-2.0
2021-05-05,Milwaukee Bucks,Washington Wizards,135,134,-175.0,155.0,-4.0
2021-01-22,Minnesota Timberwolves,Atlanta Hawks,98,116,200.0,-240.0,6.0
2021-01-22,San Antonio Spurs,Dallas Mavericks,117,122,115.0,-135.0,1.5
2021-01-22,Phoenix Suns,Denver Nuggets,126,130,-120.0,100.0,-1.0
2021-01-22,LA Clippers,Oklahoma City Thunder,120,106,-1300.0,775.0,-13.5
2021-04-25,Portland Trail Blazers,Memphis Grizzlies,113,120,-160.0,140.0,-3.5
2021-01-22,Sacramento Kings,New York Knicks,103,94,-165.0,145.0,-3.5
2021-01-23,Utah Jazz,Golden State Warriors,127,108,-300.0,250.0,-7.0
2021-01-23,Detroit Pistons,Philadelphia 76ers,110,114,320.0,-380.0,9.0
2021-01-23,Brooklyn Nets,Miami Heat,128,124,-340.0,280.0,-7.5
2021-01-23,Chicago Bulls,Los Angeles Lakers,90,101,400.0,-500.0,10.0
2021-01-23,Minnesota Timberwolves,New Orleans Pelicans,120,110,310.0,-370.0,8.5
2021-01-23,Dallas Mavericks,Houston Rockets,108,133,-320.0,265.0,-7.0
2021-01-23,Phoenix Suns,Denver Nuggets,112,120,135.0,-155.0,2.5
2021-01-24,Indiana Pacers,Toronto Raptors,102,107,-185.0,165.0,-4.5
2021-01-24,Boston Celtics,Cleveland Cavaliers,141,103,-250.0,210.0,-6.0
2021-01-24,LA Clippers,Oklahoma City Thunder,108,100,-1400.0,800.0,-13.0
2021-01-24,Orlando Magic,Charlotte Hornets,104,107,110.0,-130.0,2.0
2021-01-24,San Antonio Spurs,Washington Wizards,121,101,-240.0,200.0,-5.5
2021-01-24,Milwaukee Bucks,Atlanta Hawks,129,115,-950.0,625.0,-12.0
2021-05-13,Memphis Grizzlies,Sacramento Kings,116,110,-350.0,290.0,-8.5
2021-01-24,Portland Trail Blazers,New York Knicks,116,113,-175.0,155.0,-4.0
2021-01-25,Detroit Pistons,Philadelphia 76ers,119,104,170.0,-190.0,5.0
2021-01-25,Indiana Pacers,Toronto Raptors,129,114,-135.0,115.0,-2.5
2021-01-25,Orlando Magic,Charlotte Hornets,117,108,-110.0,-110.0,0.0
2021-01-25,Brooklyn Nets,Miami Heat,98,85,-330.0,270.0,-7.0
2021-01-25,Cleveland Cavaliers,Los Angeles Lakers,108,115,550.0,-800.0,12.0
2021-01-25,Chicago Bulls,Boston Celtics,103,119,155.0,-175.0,3.5
2021-05-14,Memphis Grizzlies,Sacramento Kings,107,106,-160.0,140.0,-3.5
2021-04-24,New Orleans Pelicans,San Antonio Spurs,108,110,-150.0,130.0,-3.0
2021-01-25,Dallas Mavericks,Denver Nuggets,113,117,110.0,-130.0,2.0
2021-01-25,Golden State Warriors,Minnesota Timberwolves,130,108,-370.0,310.0,-9.0
2021-01-25,Portland Trail Blazers,Oklahoma City Thunder,122,125,-200.0,175.0,-4.5
2021-01-26,Atlanta Hawks,LA Clippers,108,99,-240.0,200.0,-6.0
2021-01-26,Houston Rockets,Washington Wizards,107,88,-160.0,140.0,-3.5
2021-01-26,Utah Jazz,New York Knicks,108,94,-700.0,500.0,-11.0
2021-01-27,Charlotte Hornets,Indiana Pacers,106,116,125.0,-145.0,3.0
2021-01-27,Cleveland Cavaliers,Detroit Pistons,122,107,-130.0,110.0,-2.0
2021-01-27,Orlando Magic,Sacramento Kings,107,121,-130.0,110.0,-1.0
2021-01-27,Atlanta Hawks,Brooklyn Nets,128,132,195.0,-230.0,6.0
2021-01-27,Miami Heat,Denver Nuggets,82,109,200.0,-240.0,6.5
2021-01-27,Philadelphia 76ers,Los Angeles Lakers,107,106,155.0,-175.0,4.0
2021-01-27,Toronto Raptors,Milwaukee Bucks,108,115,210.0,-250.0,6.0
2021-04-12,Memphis Grizzlies,Chicago Bulls,101,90,-140.0,120.0,-2.0
2021-01-27,New Orleans Pelicans,Washington Wizards,124,106,-360.0,300.0,-8.5
2021-01-27,San Antonio Spurs,Boston Celtics,110,106,170.0,-190.0,4.5
2021-01-27,Phoenix Suns,Oklahoma City Thunder,97,102,-330.0,270.0,-8.0
2021-01-27,Utah Jazz,Dallas Mavericks,116,104,-135.0,115.0,-2.0
2021-01-27,Golden State Warriors,Minnesota Timberwolves,123,111,-420.0,350.0,-9.0
2021-01-28,Detroit Pistons,Los Angeles Lakers,107,92,260.0,-310.0,7.0
2021-01-28,Miami Heat,LA Clippers,105,109,-165.0,145.0,-2.0
2021-01-28,Phoenix Suns,Golden State Warriors,114,93,-130.0,110.0,-2.0
2021-01-28,Houston Rockets,Portland Trail Blazers,104,101,-190.0,170.0,-4.5
2021-01-29,Charlotte Hornets,Indiana Pacers,108,105,140.0,-160.0,3.5
2021-01-29,Orlando Magic,LA Clippers,90,116,270.0,-330.0,7.0
2021-01-29,Washington Wizards,Atlanta Hawks,100,116,145.0,-165.0,3.5
2021-01-29,New York Knicks,Cleveland Cavaliers,102,81,-125.0,105.0,-1.0
2021-01-29,Toronto Raptors,Sacramento Kings,124,126,-220.0,190.0,-4.0
2021-01-29,New Orleans Pelicans,Milwaukee Bucks,131,126,240.0,-280.0,7.0
2021-01-29,Minnesota Timberwolves,Philadelphia 76ers,94,118,390.0,-480.0,9.5
2021-01-29,Oklahoma City Thunder,Brooklyn Nets,125,147,220.0,-260.0,7.0
2021-01-29,San Antonio Spurs,Denver Nuggets,119,109,155.0,-175.0,4.0
2021-01-29,Utah Jazz,Dallas Mavericks,120,101,-170.0,150.0,-4.0
2021-01-30,Chicago Bulls,Portland Trail Blazers,122,123,-130.0,110.0,-1.5
2021-01-30,Charlotte Hornets,Milwaukee Bucks,126,114,350.0,-420.0,9.0
2021-01-30,New Orleans Pelicans,Houston Rockets,112,126,-135.0,115.0,-2.0
2021-01-30,Miami Heat,Sacramento Kings,105,104,-260.0,220.0,-6.5
2021-01-30,Boston Celtics,Los Angeles Lakers,95,96,145.0,-165.0,3.5
2021-01-30,Dallas Mavericks,Phoenix Suns,105,111,-110.0,-110.0,0.0
2021-01-30,San Antonio Spurs,Memphis Grizzlies,112,129,-170.0,150.0,-3.5
2021-01-30,Golden State Warriors,Detroit Pistons,118,91,-220.0,190.0,-5.5
2021-01-31,Denver Nuggets,Utah Jazz,128,117,135.0,-155.0,3.0
2021-01-31,Indiana Pacers,Philadelphia 76ers,110,119,-145.0,125.0,-3.0
2021-01-31,New York Knicks,LA Clippers,115,129,375.0,-450.0,9.0
2021-01-31,Toronto Raptors,Orlando Magic,115,102,-240.0,200.0,-5.0
2021-01-31,Washington Wizards,Brooklyn Nets,149,146,200.0,-240.0,5.5
2021-01-31,Minnesota Timberwolves,Cleveland Cavaliers,109,104,140.0,-160.0,3.5
2021-02-01,Cleveland Cavaliers,Minnesota Timberwolves,100,98,-165.0,145.0,-3.5
2021-02-01,Atlanta Hawks,Los Angeles Lakers,99,107,250.0,-300.0,7.0
2021-02-01,Miami Heat,Charlotte Hornets,121,129,-310.0,260.0,-7.5
2021-02-01,Chicago Bulls,New York Knicks,110,102,-160.0,140.0,-3.5
2021-02-01,Milwaukee Bucks,Portland Trail Blazers,134,106,-500.0,400.0,-10.0
2021-02-01,New Orleans Pelicans,Sacramento Kings,109,118,-145.0,125.0,-2.5
2021-02-01,Oklahoma City Thunder,Houston Rockets,106,136,175.0,-200.0,5.0
2021-02-01,Dallas Mavericks,Phoenix Suns,108,109,-140.0,120.0,-2.0
2021-02-01,San Antonio Spurs,Memphis Grizzlies,102,133,-175.0,155.0,-4.0
2021-04-06,Denver Nuggets,Detroit Pistons,134,119,-850.0,575.0,-11.5
2021-02-02,Indiana Pacers,Memphis Grizzlies,134,116,-180.0,160.0,-4.5
2021-02-02,Orlando Magic,Toronto Raptors,108,123,220.0,-260.0,6.5
2021-02-02,Brooklyn Nets,LA Clippers,124,120,100.0,-120.0,1.5
2021-02-02,Utah Jazz,Detroit Pistons,117,105,-1000.0,650.0,-12.5
2021-02-02,Golden State Warriors,Boston Celtics,107,111,120.0,-140.0,3.0
2021-02-03,Charlotte Hornets,Philadelphia 76ers,111,118,260.0,-310.0,7.0
2021-02-03,Cleveland Cavaliers,LA Clippers,99,121,350.0,-420.0,9.0
2021-02-03,Milwaukee Bucks,Indiana Pacers,130,110,-400.0,330.0,-9.0
2021-02-03,Atlanta Hawks,Dallas Mavericks,116,122,110.0,-130.0,2.0
2021-02-03,Miami Heat,Washington Wizards,100,103,-420.0,350.0,-9.0
2021-02-03,Chicago Bulls,New York Knicks,103,107,-125.0,105.0,-1.5
2021-02-03,Oklahoma City Thunder,Houston Rockets,104,87,210.0,-250.0,6.5
2021-02-03,San Antonio Spurs,Minnesota Timberwolves,111,108,-340.0,280.0,-7.5
2021-02-03,New Orleans Pelicans,Phoenix Suns,123,101,135.0,-155.0,2.5
2021-02-03,Sacramento Kings,Boston Celtics,116,111,-110.0,-110.0,0.0
2021-02-04,Philadelphia 76ers,Portland Trail Blazers,105,121,-500.0,400.0,-10.0
2021-02-04,Atlanta Hawks,Utah Jazz,91,112,375.0,-450.0,10.0
2021-02-04,Dallas Mavericks,Golden State Warriors,116,147,-175.0,155.0,-4.0
2021-02-04,Memphis Grizzlies,Houston Rockets,103,115,-165.0,145.0,-3.5
2021-02-04,Los Angeles Lakers,Denver Nuggets,114,93,-200.0,175.0,-4.5
2021-02-05,Charlotte Hornets,Utah Jazz,121,138,300.0,-360.0,8.5
2021-02-05,Indiana Pacers,New Orleans Pelicans,113,114,-125.0,105.0,-0.0
2021-02-05,Orlando Magic,Chicago Bulls,123,119,115.0,-135.0,2.5
2021-02-05,Brooklyn Nets,Toronto Raptors,117,123,-220.0,190.0,-5.0
2021-02-05,Cleveland Cavaliers,Milwaukee Bucks,105,123,500.0,-700.0,10.5
2021-02-05,Miami Heat,Washington Wizards,122,95,-290.0,245.0,-7.0
2021-02-05,Oklahoma City Thunder,Minnesota Timberwolves,103,106,120.0,-140.0,2.5
2021-02-05,Phoenix Suns,Detroit Pistons,109,92,-360.0,300.0,-8.0
2021-02-05,LA Clippers,Boston Celtics,115,119,-210.0,180.0,-6.0
2021-02-06,New York Knicks,Portland Trail Blazers,110,99,100.0,-120.0,1.5
2021-02-06,Sacramento Kings,Denver Nuggets,119,114,105.0,-125.0,2.5
2021-02-06,Orlando Magic,Chicago Bulls,92,118,100.0,-120.0,1.5
2021-02-06,Philadelphia 76ers,Brooklyn Nets,124,108,-290.0,245.0,-7.5
2021-02-06,New Orleans Pelicans,Memphis Grizzlies,118,109,100.0,-120.0,1.0
2021-02-06,Atlanta Hawks,Toronto Raptors,132,121,100.0,-120.0,1.0
2021-02-06,Cleveland Cavaliers,Milwaukee Bucks,99,124,475.0,-650.0,10.0
2021-02-06,Houston Rockets,San Antonio Spurs,106,111,-120.0,100.0,-1.0
2021-02-06,Oklahoma City Thunder,Minnesota Timberwolves,120,118,-135.0,115.0,-2.0
2021-02-06,Dallas Mavericks,Golden State Warriors,134,132,-185.0,165.0,-4.5
2021-02-06,Los Angeles Lakers,Detroit Pistons,135,129,-1600.0,900.0,-14.5
2021-04-18,Charlotte Hornets,Portland Trail Blazers,109,101,175.0,-200.0,4.5
2021-02-07,Indiana Pacers,Utah Jazz,95,103,190.0,-220.0,5.0
2021-02-07,New York Knicks,Miami Heat,103,109,200.0,-240.0,5.5
2021-02-07,Phoenix Suns,Boston Celtics,100,91,-145.0,125.0,-2.5
2021-02-07,LA Clippers,Sacramento Kings,110,113,-360.0,300.0,-8.5
2021-02-08,Charlotte Hornets,Houston Rockets,119,94,105.0,-125.0,1.5
2021-02-08,Chicago Bulls,Washington Wizards,101,105,-190.0,170.0,-4.5
2021-02-08,Memphis Grizzlies,Toronto Raptors,113,128,130.0,-150.0,2.5
2021-02-08,Dallas Mavericks,Minnesota Timberwolves,127,122,-550.0,425.0,-10.0
2021-02-08,San Antonio Spurs,Golden State Warriors,105,100,-120.0,100.0,-1.5
2021-02-08,Phoenix Suns,Cleveland Cavaliers,119,113,-240.0,200.0,-5.5
2021-02-08,Denver Nuggets,Milwaukee Bucks,112,125,110.0,-130.0,2.0
2021-02-08,Los Angeles Lakers,Oklahoma City Thunder,119,112,-700.0,500.0,-10.0
2021-02-09,Detroit Pistons,Brooklyn Nets,122,111,195.0,-230.0,5.5
2021-02-09,Miami Heat,New York Knicks,98,96,-240.0,200.0,-6.0
2021-02-09,New Orleans Pelicans,Houston Rockets,130,101,-270.0,230.0,-6.5
2021-02-09,San Antonio Spurs,Golden State Warriors,91,114,-110.0,-110.0,0.0
2021-02-09,Utah Jazz,Boston Celtics,122,108,-210.0,180.0,-5.5
2021-02-09,Portland Trail Blazers,Orlando Magic,106,97,-250.0,210.0,-6.0
2021-02-09,Sacramento Kings,Philadelphia 76ers,111,119,180.0,-210.0,4.5
2021-02-10,Washington Wizards,Toronto Raptors,115,137,180.0,-210.0,5.0
2021-02-10,Brooklyn Nets,Indiana Pacers,104,94,-105.0,-115.0,1.5
2021-02-10,Dallas Mavericks,Atlanta Hawks,118,117,-155.0,135.0,-3.5
2021-02-10,Chicago Bulls,New Orleans Pelicans,129,116,120.0,-140.0,2.5
2021-02-10,Memphis Grizzlies,Charlotte Hornets,130,114,-140.0,120.0,-2.5
2021-02-10,Minnesota Timberwolves,LA Clippers,112,119,360.0,-430.0,8.5
2021-02-10,Denver Nuggets,Cleveland Cavaliers,133,95,-500.0,400.0,-9.5
2021-02-10,Phoenix Suns,Milwaukee Bucks,125,124,160.0,-180.0,4.0
2021-02-10,Los Angeles Lakers,Oklahoma City Thunder,114,113,-850.0,575.0,-11.5
2021-02-11,Detroit Pistons,Indiana Pacers,95,111,155.0,-175.0,4.0
2021-02-11,Houston Rockets,Miami Heat,94,101,110.0,-130.0,1.5
2021-02-11,Golden State Warriors,Orlando Magic,111,105,-380.0,320.0,-9.0
2021-02-11,Portland Trail Blazers,Philadelphia 76ers,118,114,195.0,-230.0,6.0
2021-02-12,Charlotte Hornets,Minnesota Timberwolves,120,114,-140.0,120.0,-2.5
2021-02-12,Washington Wizards,New York Knicks,91,109,130.0,-150.0,3.0
2021-02-12,Atlanta Hawks,San Antonio Spurs,114,125,-135.0,115.0,-2.5
2021-02-11,Boston Celtics,Toronto Raptors,120,106,-145.0,125.0,-2.5
2021-02-12,Dallas Mavericks,New Orleans Pelicans,143,130,-150.0,130.0,-3.0
2021-02-12,Chicago Bulls,LA Clippers,106,125,250.0,-300.0,7.5
2021-02-12,Denver Nuggets,Oklahoma City Thunder,97,95,-1000.0,650.0,-11.5
2021-02-12,Utah Jazz,Milwaukee Bucks,129,115,-140.0,120.0,-2.5
2021-02-12,Los Angeles Lakers,Memphis Grizzlies,115,105,-360.0,300.0,-8.5
2021-02-12,Portland Trail Blazers,Cleveland Cavaliers,129,110,-185.0,165.0,-3.5
2021-02-12,Sacramento Kings,Orlando Magic,112,123,-265.0,225.0,-6.5
2021-02-13,Phoenix Suns,Philadelphia 76ers,120,111,-115.0,-105.0,-1.5
2021-02-13,Atlanta Hawks,Indiana Pacers,113,125,-105.0,-115.0,1.5
2021-02-13,New York Knicks,Houston Rockets,121,99,100.0,-120.0,0.0
2021-02-13,Golden State Warriors,Brooklyn Nets,117,134,140.0,-160.0,3.5
2021-02-13,Utah Jazz,Miami Heat,112,94,-280.0,240.0,-7.0
2021-02-14,Dallas Mavericks,Portland Trail Blazers,118,121,-210.0,180.0,-5.5
2021-02-12,Boston Celtics,Detroit Pistons,102,108,-350.0,290.0,-7.0
2021-02-14,Toronto Raptors,Minnesota Timberwolves,112,116,-350.0,290.0,-7.5
2021-02-14,Charlotte Hornets,San Antonio Spurs,110,122,150.0,-170.0,4.0
2021-02-14,Oklahoma City Thunder,Milwaukee Bucks,114,109,650.0,-1000.0,12.0
2021-02-14,Denver Nuggets,Los Angeles Lakers,122,105,130.0,-150.0,3.0
2021-02-14,Phoenix Suns,Orlando Magic,109,90,-750.0,525.0,-11.5
2021-02-14,Sacramento Kings,Memphis Grizzlies,110,124,-125.0,105.0,-1.5
2021-02-14,LA Clippers,Cleveland Cavaliers,128,111,-490.0,395.0,-8.5
2021-02-15,Indiana Pacers,Chicago Bulls,112,120,-190.0,170.0,-4.5
